case,val_index,finding_id,category,row,model,policy,dice,hit,gt_voxels,pred_voxels,tp,fp,fn,pp3_route_corrected
train_19456_b_1.nii.gz,11,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.6591549305375918,True,196,159,117,42,79,False
train_19456_b_1.nii.gz,11,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6591549305375918,True,196,159,117,42,79,False
train_19456_b_1.nii.gz,11,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6591549305375918,True,196,159,117,42,79,False
train_19456_b_1.nii.gz,11,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.6591549305375918,True,196,159,117,42,79,False
train_19456_b_1.nii.gz,11,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6591549305375918,True,196,159,117,42,79,False
train_19456_b_1.nii.gz,11,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6591549305375918,True,196,159,117,42,79,False
train_19456_b_1.nii.gz,11,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.5770925119447301,True,196,258,131,127,65,False
train_19456_b_1.nii.gz,11,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.5874439471133543,True,196,250,131,119,65,False
train_19456_b_1.nii.gz,11,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5874439471133543,True,196,250,131,119,65,False
train_19348_a_2.nii.gz,12,0,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.029098914456896403,False,11749,363454,5459,357995,6290,False
train_19348_a_2.nii.gz,12,0,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.040574992013436145,False,11749,257333,5459,251874,6290,False
train_19348_a_2.nii.gz,12,0,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.040574992013436145,False,11749,257333,5459,251874,6290,False
train_19348_a_2.nii.gz,12,0,2c,category_best,exp007_cont_e050_abs_e150,raw,0.029098914456896403,False,11749,363454,5459,357995,6290,False
train_19348_a_2.nii.gz,12,0,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.040574992013436145,False,11749,257333,5459,251874,6290,False
train_19348_a_2.nii.gz,12,0,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.040574992013436145,False,11749,257333,5459,251874,6290,False
train_19348_a_2.nii.gz,12,0,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.022844704132387365,False,11749,424676,4985,419691,6764,False
train_19348_a_2.nii.gz,12,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.02642648692319242,False,11749,365524,4985,360539,6764,False
train_19348_a_2.nii.gz,12,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.02642648692319242,False,11749,365524,4985,360539,6764,False
train_19348_a_2.nii.gz,12,1,2b,overall_best,exp007_cont_e050_abs_e150,raw,0.7460791613045065,True,156171,175582,123757,51825,32414,False
train_19348_a_2.nii.gz,12,1,2b,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.746146634391507,True,156171,175552,123757,51795,32414,False
train_19348_a_2.nii.gz,12,1,2b,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.746146634391507,True,156171,175552,123757,51795,32414,False
train_19348_a_2.nii.gz,12,1,2b,category_best,exp013_category_2all_focal_target100_e100,raw,0.640223365586808,True,156171,128564,91147,37417,65024,False
train_19348_a_2.nii.gz,12,1,2b,category_best,exp013_category_2all_focal_target100_e100,pp2_whole_lung20,0.6597397145268402,True,156171,120141,91147,28994,65024,False
train_19348_a_2.nii.gz,12,1,2b,category_best,exp013_category_2all_focal_target100_e100,pp3_fine20_corrected_routes,0.6597397145268402,True,156171,120141,91147,28994,65024,False
train_19348_a_2.nii.gz,12,1,2b,iso07_best,exp017_cont_e050_abs_e150,raw,0.678430198868821,True,156171,157907,106540,51367,49631,False
train_19348_a_2.nii.gz,12,1,2b,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.6784647617359678,True,156171,157891,106540,51351,49631,False
train_19348_a_2.nii.gz,12,1,2b,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6784647617359678,True,156171,157891,106540,51351,49631,False
train_13020_a_2.nii.gz,13,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.6872110941514068,True,1024,923,669,254,355,False
train_13020_a_2.nii.gz,13,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6872110941514068,True,1024,923,669,254,355,False
train_13020_a_2.nii.gz,13,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6872110941514068,True,1024,923,669,254,355,False
train_13020_a_2.nii.gz,13,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.6872110941514068,True,1024,923,669,254,355,False
train_13020_a_2.nii.gz,13,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6872110941514068,True,1024,923,669,254,355,False
train_13020_a_2.nii.gz,13,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6872110941514068,True,1024,923,669,254,355,False
train_13020_a_2.nii.gz,13,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.7669902913878154,True,1024,830,711,119,313,False
train_13020_a_2.nii.gz,13,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.7669902913878154,True,1024,830,711,119,313,False
train_13020_a_2.nii.gz,13,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7669902913878154,True,1024,830,711,119,313,False
train_13020_a_2.nii.gz,13,1,1e,overall_best,exp007_cont_e050_abs_e150,raw,0.462121212800352,True,255,537,183,354,72,False
train_13020_a_2.nii.gz,13,1,1e,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.462121212800352,True,255,537,183,354,72,False
train_13020_a_2.nii.gz,13,1,1e,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.462121212800352,True,255,537,183,354,72,False
train_13020_a_2.nii.gz,13,1,1e,category_best,exp012_r02_category_2d_replay50_e100,raw,0.43742690124277556,True,255,600,187,413,68,False
train_13020_a_2.nii.gz,13,1,1e,category_best,exp012_r02_category_2d_replay50_e100,pp2_whole_lung20,0.43742690124277556,True,255,600,187,413,68,False
train_13020_a_2.nii.gz,13,1,1e,category_best,exp012_r02_category_2d_replay50_e100,pp3_fine20_corrected_routes,0.43742690124277556,True,255,600,187,413,68,False
train_13020_a_2.nii.gz,13,1,1e,iso07_best,exp017_cont_e050_abs_e150,raw,0.44859813157730555,True,255,494,168,326,87,False
train_13020_a_2.nii.gz,13,1,1e,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.4862518097159887,True,255,436,168,268,87,False
train_13020_a_2.nii.gz,13,1,1e,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.44859813157730555,True,255,494,168,326,87,False
train_2560_b_2.nii.gz,14,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.45254219075002233,True,4904,4399,2105,2294,2799,False
train_2560_b_2.nii.gz,14,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.45254219075002233,True,4904,4399,2105,2294,2799,False
train_2560_b_2.nii.gz,14,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.45254219075002233,True,4904,4399,2105,2294,2799,False
train_2560_b_2.nii.gz,14,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.45254219075002233,True,4904,4399,2105,2294,2799,False
train_2560_b_2.nii.gz,14,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.45254219075002233,True,4904,4399,2105,2294,2799,False
train_2560_b_2.nii.gz,14,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.45254219075002233,True,4904,4399,2105,2294,2799,False
train_2560_b_2.nii.gz,14,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.4087823198889524,True,4904,2019,1415,604,3489,False
train_2560_b_2.nii.gz,14,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.4087823198889524,True,4904,2019,1415,604,3489,False
train_2560_b_2.nii.gz,14,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4087823198889524,True,4904,2019,1415,604,3489,False
train_19038_a_2.nii.gz,15,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.4612287400582278,True,10024,4381,3322,1059,6702,False
train_19038_a_2.nii.gz,15,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.4612287400582278,True,10024,4381,3322,1059,6702,False
train_19038_a_2.nii.gz,15,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4612287400582278,True,10024,4381,3322,1059,6702,False
train_19038_a_2.nii.gz,15,0,2a,category_best,exp009_s3v2_e100,raw,0.6241506015188931,True,10024,9843,6200,3643,3824,False
train_19038_a_2.nii.gz,15,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.6241506015188931,True,10024,9843,6200,3643,3824,False
train_19038_a_2.nii.gz,15,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.6241506015188931,True,10024,9843,6200,3643,3824,False
train_19038_a_2.nii.gz,15,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.42570988337913934,True,10024,3605,2901,704,7123,False
train_19038_a_2.nii.gz,15,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.42570988337913934,True,10024,3605,2901,704,7123,False
train_19038_a_2.nii.gz,15,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.42570988337913934,True,10024,3605,2901,704,7123,False
train_18729_a_1.nii.gz,16,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.6605839422252118,True,270,278,181,97,89,False
train_18729_a_1.nii.gz,16,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6605839422252118,True,270,278,181,97,89,False
train_18729_a_1.nii.gz,16,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6605839422252118,True,270,278,181,97,89,False
train_18729_a_1.nii.gz,16,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.6605839422252118,True,270,278,181,97,89,False
train_18729_a_1.nii.gz,16,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6605839422252118,True,270,278,181,97,89,False
train_18729_a_1.nii.gz,16,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6605839422252118,True,270,278,181,97,89,False
train_18729_a_1.nii.gz,16,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.6041189940409176,True,270,167,132,35,138,False
train_18729_a_1.nii.gz,16,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.6041189940409176,True,270,167,132,35,138,False
train_18729_a_1.nii.gz,16,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6041189940409176,True,270,167,132,35,138,False
train_13288_a_2.nii.gz,17,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.6602261048403986,True,13261,20794,11242,9552,2019,False
train_13288_a_2.nii.gz,17,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6694256706562234,True,13261,20326,11242,9084,2019,False
train_13288_a_2.nii.gz,17,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6701239866574236,True,13261,20291,11242,9049,2019,False
train_13288_a_2.nii.gz,17,0,2a,category_best,exp009_s3v2_e100,raw,0.6647008465815435,True,13261,18278,10482,7796,2779,False
train_13288_a_2.nii.gz,17,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.667834729710177,True,13261,18130,10482,7648,2779,False
train_13288_a_2.nii.gz,17,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.667834729710177,True,13261,18130,10482,7648,2779,False
train_13288_a_2.nii.gz,17,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.6604762807257761,True,13261,18401,10456,7945,2805,False
train_13288_a_2.nii.gz,17,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.6604762807257761,True,13261,18401,10456,7945,2805,False
train_13288_a_2.nii.gz,17,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6604762807257761,True,13261,18401,10456,7945,2805,False
train_13431_a_1.nii.gz,18,0,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.6284717736966495,True,4870,10612,4865,5747,5,False
train_13431_a_1.nii.gz,18,0,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6284717736966495,True,4870,10612,4865,5747,5,False
train_13431_a_1.nii.gz,18,0,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6284717736966495,True,4870,10612,4865,5747,5,False
train_13431_a_1.nii.gz,18,0,2c,category_best,exp007_cont_e050_abs_e150,raw,0.6284717736966495,True,4870,10612,4865,5747,5,False
train_13431_a_1.nii.gz,18,0,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6284717736966495,True,4870,10612,4865,5747,5,False
train_13431_a_1.nii.gz,18,0,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6284717736966495,True,4870,10612,4865,5747,5,False
train_13431_a_1.nii.gz,18,0,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.7077012835685749,True,4870,8842,4852,3990,18,False
train_13431_a_1.nii.gz,18,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.7077012835685749,True,4870,8842,4852,3990,18,False
train_13431_a_1.nii.gz,18,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7077012835685749,True,4870,8842,4852,3990,18,False
train_13102_a_1.nii.gz,19,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.07547939621198085,False,856,18752,740,18012,116,False
train_13102_a_1.nii.gz,19,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.07554489311032898,False,856,18735,740,17995,116,False
train_13102_a_1.nii.gz,19,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.07554489311032898,False,856,18735,740,17995,116,False
train_13102_a_1.nii.gz,19,0,2a,category_best,exp009_s3v2_e100,raw,0.061251015472735544,False,856,23764,754,23010,102,False
train_13102_a_1.nii.gz,19,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.061251015472735544,False,856,23764,754,23010,102,False
train_13102_a_1.nii.gz,19,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.061251015472735544,False,856,23764,754,23010,102,False
train_13102_a_1.nii.gz,19,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.1060280270552363,True,856,12631,715,11916,141,False
train_13102_a_1.nii.gz,19,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.1060280270552363,True,856,12631,715,11916,141,False
train_13102_a_1.nii.gz,19,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.1060280270552363,True,856,12631,715,11916,141,False
train_13102_a_1.nii.gz,19,1,2h,overall_best,exp007_cont_e050_abs_e150,raw,0.48394675029679973,True,1899,3209,1236,1973,663,False
train_13102_a_1.nii.gz,19,1,2h,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6600801068998451,True,1899,1846,1236,610,663,False
train_13102_a_1.nii.gz,19,1,2h,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6600801068998451,True,1899,1846,1236,610,663,False
train_13102_a_1.nii.gz,19,1,2h,category_best,exp017_cont_e075_abs_e175,raw,0.8081692195944153,True,1899,2214,1662,552,237,False
train_13102_a_1.nii.gz,19,1,2h,category_best,exp017_cont_e075_abs_e175,pp2_whole_lung20,0.8107317073632361,True,1899,2201,1662,539,237,False
train_13102_a_1.nii.gz,19,1,2h,category_best,exp017_cont_e075_abs_e175,pp3_fine20_corrected_routes,0.8107317073632361,True,1899,2201,1662,539,237,False
train_13102_a_1.nii.gz,19,1,2h,iso07_best,exp017_cont_e050_abs_e150,raw,0.8488877525316063,True,1899,2012,1660,352,239,False
train_13102_a_1.nii.gz,19,1,2h,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.8587687532698477,True,1899,1967,1660,307,239,False
train_13102_a_1.nii.gz,19,1,2h,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.8587687532698477,True,1899,1967,1660,307,239,False
train_18455_a_2.nii.gz,20,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.08073041811241084,False,5033,15777,840,14937,4193,False
train_18455_a_2.nii.gz,20,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.08073041811241084,False,5033,15777,840,14937,4193,False
train_18455_a_2.nii.gz,20,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.08073041811241084,False,5033,15777,840,14937,4193,False
train_18455_a_2.nii.gz,20,0,2a,category_best,exp009_s3v2_e100,raw,0.1334801983110459,True,5033,14940,1333,13607,3700,False
train_18455_a_2.nii.gz,20,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.1334801983110459,True,5033,14940,1333,13607,3700,False
train_18455_a_2.nii.gz,20,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.1334801983110459,True,5033,14940,1333,13607,3700,False
train_18455_a_2.nii.gz,20,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.09480296980543339,False,5033,7224,581,6643,4452,False
train_18455_a_2.nii.gz,20,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.09480296980543339,False,5033,7224,581,6643,4452,False
train_18455_a_2.nii.gz,20,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.09480296980543339,False,5033,7224,581,6643,4452,False
train_3015_a_1.nii.gz,21,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.5156604630416356,True,8132,5086,3408,1678,4724,False
train_3015_a_1.nii.gz,21,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5156604630416356,True,8132,5086,3408,1678,4724,False
train_3015_a_1.nii.gz,21,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5156604630416356,True,8132,5086,3408,1678,4724,False
train_3015_a_1.nii.gz,21,0,2a,category_best,exp009_s3v2_e100,raw,0.4781804734210262,True,8132,2684,2586,98,5546,False
train_3015_a_1.nii.gz,21,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.4784016280197575,True,8132,2679,2586,93,5546,False
train_3015_a_1.nii.gz,21,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.4784016280197575,True,8132,2679,2586,93,5546,False
train_3015_a_1.nii.gz,21,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.5270573662981298,True,8132,4785,3404,1381,4728,False
train_3015_a_1.nii.gz,21,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.5270573662981298,True,8132,4785,3404,1381,4728,False
train_3015_a_1.nii.gz,21,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5270573662981298,True,8132,4785,3404,1381,4728,False
train_3015_a_1.nii.gz,21,1,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.2853025946897657,True,366,328,99,229,267,False
train_3015_a_1.nii.gz,21,1,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.3413793114803805,True,366,214,99,115,267,False
train_3015_a_1.nii.gz,21,1,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.3413793114803805,True,366,214,99,115,267,False
train_3015_a_1.nii.gz,21,1,2d,category_best,exp007_cont_e050_abs_e150,raw,0.2853025946897657,True,366,328,99,229,267,False
train_3015_a_1.nii.gz,21,1,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.3413793114803805,True,366,214,99,115,267,False
train_3015_a_1.nii.gz,21,1,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.3413793114803805,True,366,214,99,115,267,False
train_3015_a_1.nii.gz,21,1,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.36316472196736094,True,366,405,140,265,226,False
train_3015_a_1.nii.gz,21,1,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.43681747357750783,True,366,275,140,135,226,False
train_3015_a_1.nii.gz,21,1,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.43681747357750783,True,366,275,140,135,226,False
train_13440_a_1.nii.gz,22,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.7267355986311144,True,254,423,246,177,8,False
train_13440_a_1.nii.gz,22,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.7267355986311144,True,254,423,246,177,8,False
train_13440_a_1.nii.gz,22,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7267355986311144,True,254,423,246,177,8,False
train_13440_a_1.nii.gz,22,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.7267355986311144,True,254,423,246,177,8,False
train_13440_a_1.nii.gz,22,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.7267355986311144,True,254,423,246,177,8,False
train_13440_a_1.nii.gz,22,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7267355986311144,True,254,423,246,177,8,False
train_13440_a_1.nii.gz,22,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.5862884165646709,True,254,592,248,344,6,False
train_13440_a_1.nii.gz,22,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.6775956288557436,True,254,478,248,230,6,False
train_13440_a_1.nii.gz,22,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6775956288557436,True,254,478,248,230,6,False
